,experiment,timestep,mean episodic runtime,mean episodic length,mean episodic returns,min episodic returns,max episodic returns,std episodic returns
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",7873800,0.03517,200.0,-139.367013,-256.594294,-0.593893,65.007778
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",7876000,0.035071,200.0,-126.481269,-258.295382,-1.687528,54.890749
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",7878200,0.035532,200.0,-142.892145,-302.059619,-0.669326,90.954567
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",7880400,0.03508,200.0,-190.691029,-256.867725,-0.603813,80.705605
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",7882600,0.035575,200.0,-164.134591,-242.996728,-0.717504,74.305427
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",7884800,0.038182,200.0,-155.356975,-356.160699,-0.550308,115.667189
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",7887000,0.036685,200.0,-114.817179,-245.487584,-0.592625,81.309448
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",7889200,0.035511,200.0,-132.224701,-241.961168,-1.34634,78.848659
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",7891400,0.035472,200.0,-170.046232,-365.324513,-0.55907,98.52289
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",7893600,0.035439,200.0,-133.675797,-377.274844,-0.410147,111.074075
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",7895800,0.035568,200.0,-102.211958,-257.909517,-0.769011,72.839014
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",7898000,0.03756,200.0,-129.812487,-322.412935,-0.678938,85.435267
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",7900200,0.037232,200.0,-124.454952,-242.527887,-1.317255,72.513744
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",7902400,0.035107,200.0,-148.499713,-285.809699,-0.897551,92.137107
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",7904600,0.035407,200.0,-167.981657,-258.797911,-0.506909,96.369977
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",7906800,0.035461,200.0,-100.095102,-237.820404,-0.724587,68.816272
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",7909000,0.035292,200.0,-122.963857,-232.763405,-1.940415,49.52299
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",7911200,0.037062,200.0,-206.723332,-280.260728,-116.542453,63.201858
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",7913400,0.039149,200.0,-155.193113,-253.460428,-1.607838,75.121871
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",7915600,0.035989,200.0,-159.649904,-256.726825,-2.456222,77.438904
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",7917800,0.035313,200.0,-164.657929,-421.609125,-1.941345,117.144999
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",7920000,0.035176,200.0,-124.661871,-248.552113,-0.641493,89.608097
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",7922200,0.035284,200.0,-101.537169,-247.619778,-0.64116,86.32571
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",7924400,0.036505,200.0,-169.824967,-267.918646,-117.279573,65.435555
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",7926600,0.038014,200.0,-123.133016,-250.913337,-0.570367,89.961654
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",7928800,0.035771,200.0,-165.225647,-342.823141,-0.684631,88.914638
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",7931000,0.035569,200.0,-154.24967,-355.20134,-2.330116,88.554462
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",7933200,0.035375,200.0,-89.44392,-237.737376,-0.759926,88.893532
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",7935400,0.035324,200.0,-157.087366,-251.818666,-114.517911,55.460122
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",7937600,0.035641,200.0,-172.08603,-376.633553,-114.844816,83.890876
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",7939800,0.038075,200.0,-184.104263,-354.357235,-0.756862,104.83169
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",7942000,0.035909,200.0,-158.574873,-269.855527,-0.95291,77.640943
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",7944200,0.035429,200.0,-137.83133,-282.854899,-1.01892,83.322905
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",7946400,0.035757,200.0,-132.185549,-258.405326,-1.609673,65.997332
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",7948600,0.035622,200.0,-184.259848,-409.461022,-115.323046,89.796174
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",7950800,0.035172,200.0,-143.247084,-240.44411,-3.959425,65.738183
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",7953000,0.03834,200.0,-149.582607,-256.316196,-118.748418,48.78376
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",7955200,0.036597,200.0,-140.336019,-276.257481,-2.744258,68.474828
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",7957400,0.035159,200.0,-111.347653,-252.031457,-1.304414,82.458821
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",7959600,0.035367,200.0,-178.808806,-246.984191,-118.755228,57.993435
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",7961800,0.03499,200.0,-143.933735,-358.163788,-0.646094,112.866276
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",7964000,0.035514,200.0,-157.655758,-249.339713,-116.338854,55.559594
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",7966200,0.03693,200.0,-157.861833,-266.40914,-1.103596,92.608607
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",7968400,0.036701,200.0,-173.850353,-310.491509,-114.99513,67.145074
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",7970600,0.035155,200.0,-155.726548,-249.704061,-0.745443,88.716392
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",7972800,0.035484,200.0,-143.549522,-328.213561,-0.456462,111.807868
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",7975000,0.035595,200.0,-165.957807,-344.057142,-114.788574,75.036596
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",7977200,0.035559,200.0,-177.802287,-249.549009,-0.75184,79.187733
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",7979400,0.036225,200.0,-134.006777,-251.936369,-0.584637,79.78904
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",7981600,0.038983,200.0,-146.155442,-253.340637,-1.52546,87.442786
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",7983800,0.035875,200.0,-116.19959,-267.363082,-0.411693,85.000992
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",7986000,0.035461,200.0,-190.077338,-253.072235,-1.740842,78.635333
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",7988200,0.035363,200.0,-153.339468,-304.407184,-0.757181,79.795052
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",7990400,0.035544,200.0,-121.065854,-243.800095,-0.735923,71.382963
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",7992600,0.035788,200.0,-140.898291,-324.755102,-1.284157,79.586656
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",7994800,0.038639,200.0,-135.833364,-252.85695,-1.127191,64.941371
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",7997000,0.036363,200.0,-146.010521,-254.741623,-0.53162,100.964708
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",7999200,0.035248,200.0,-110.816518,-247.146401,-0.445748,80.113147
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",8001400,0.035244,200.0,-189.093116,-375.707304,-1.184136,96.24462
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",8003600,0.035213,200.0,-139.872507,-284.378926,-0.580078,70.794966
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",8005800,0.035525,200.0,-125.836203,-398.242932,-0.510586,109.978749
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",8008000,0.038185,200.0,-169.687403,-257.907354,-1.502498,79.533813
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",8010200,0.038093,200.0,-154.314519,-345.839051,-1.634557,87.856028
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",8012400,0.035297,200.0,-126.775958,-258.263747,-1.504006,75.837052
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",8014600,0.035569,200.0,-125.33951,-248.80278,-0.44789,73.931876
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",8016800,0.035417,200.0,-135.32435,-266.137742,-0.961121,83.556571
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",8019000,0.035155,200.0,-132.465357,-242.666141,-1.352221,78.802717
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",8021200,0.0371,200.0,-174.521849,-347.770542,-116.090817,83.225132
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",8023400,0.036456,200.0,-167.292816,-378.936262,-0.491888,131.604829
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",8025600,0.034973,200.0,-207.149713,-358.41284,-115.608632,100.461472
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",8027800,0.035141,200.0,-123.668202,-239.957725,-0.598417,71.26404
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",8030000,0.035045,200.0,-145.208493,-233.334956,-120.417278,39.6254
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",8032200,0.035184,200.0,-100.956854,-247.004158,-0.611667,70.715814
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",8034400,0.036428,200.0,-103.077926,-259.573237,-0.437047,88.676812
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",8036600,0.038221,200.0,-111.919643,-246.299282,-0.605023,63.044229
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",8038800,0.035575,200.0,-155.144314,-243.595644,-115.382729,48.31031
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",8041000,0.03533,200.0,-112.509409,-238.455572,-0.752268,61.755987
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",8043200,0.03522,200.0,-166.581181,-360.625498,-0.694683,90.696394
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",8045400,0.035694,200.0,-90.805196,-129.940214,-0.583985,55.001273
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",8047600,0.03573,200.0,-172.02723,-271.442945,-1.880016,97.325408
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",8049800,0.037978,200.0,-152.972447,-344.183627,-1.528907,84.893479
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",8052000,0.035971,200.0,-169.340356,-255.066087,-114.857885,60.266007
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",8054200,0.034963,200.0,-203.443699,-354.946371,-117.059216,79.913516
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",8056400,0.035805,200.0,-155.182934,-355.395372,-0.929901,102.53708
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",8058600,0.036931,200.0,-169.655972,-382.109628,-0.635722,95.193072
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",8060800,0.038861,200.0,-168.010716,-257.178067,-0.996012,78.130924
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",8063000,0.038337,200.0,-132.063011,-249.159818,-2.08888,79.472969
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",8065200,0.03591,200.0,-199.544715,-348.985926,-121.355915,73.187439
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",8067400,0.035174,200.0,-150.80777,-312.778031,-0.692396,79.72142
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",8069600,0.03489,200.0,-120.886663,-240.95129,-0.981817,71.8014
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",8071800,0.035213,200.0,-144.658571,-333.592765,-0.637778,83.638072
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",8074000,0.035145,200.0,-165.971573,-254.248312,-0.572491,78.330306
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",8076200,0.038186,200.0,-164.316781,-383.615076,-0.872493,113.681804
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",8078400,0.036508,200.0,-153.697849,-363.983265,-0.706305,100.329185
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",8080600,0.035235,200.0,-179.743526,-266.594801,-0.901892,78.916325
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",8082800,0.035254,200.0,-155.592644,-249.942745,-114.960498,53.353189
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",8085000,0.035187,200.0,-151.837635,-337.850008,-1.937972,106.662665
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",8087200,0.035195,200.0,-155.60537,-339.294318,-0.632789,115.237725
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",8089400,0.037272,200.0,-160.646965,-244.684287,-2.69051,75.897154
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",8091600,0.037535,200.0,-146.5248,-250.348472,-0.510967,70.038729
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",8093800,0.034952,200.0,-163.863496,-324.12599,-116.400969,67.945069
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",8096000,0.035071,200.0,-140.158727,-298.345596,-0.667753,88.76829
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",8098200,0.035382,200.0,-154.813664,-245.136016,-0.680161,72.040206
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",8100400,0.035176,200.0,-145.938427,-250.532472,-0.598489,87.264785
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",8102600,0.036372,200.0,-176.008486,-348.370321,-114.143579,74.774407
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",8104800,0.038144,200.0,-121.217042,-239.955755,-0.580037,87.133493
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",8107000,0.035188,200.0,-148.106577,-380.180075,-1.595485,90.470049
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",8109200,0.035322,200.0,-164.248613,-252.013802,-0.990481,92.61789
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",8111400,0.035038,200.0,-178.832012,-255.30843,-115.261497,63.592435
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",8113600,0.035206,200.0,-144.569505,-356.392886,-2.272439,85.33563
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",8115800,0.035153,200.0,-217.331797,-378.005727,-0.545567,132.324023
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",8118000,0.038439,200.0,-146.597768,-260.570191,-0.871311,71.92704
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",8120200,0.035543,200.0,-132.420225,-249.528278,-1.034395,94.578336
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",8122400,0.03527,200.0,-175.754174,-358.77512,-0.70803,106.3221
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",8124600,0.034849,200.0,-112.992659,-249.917171,-0.544943,81.64902
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",8126800,0.03517,200.0,-177.296094,-387.763807,-3.774822,109.724993
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",8129000,0.035661,200.0,-148.06704,-263.269781,-0.788474,89.352792
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",8131200,0.038046,200.0,-134.241962,-255.359261,-2.385633,80.269665
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",8133400,0.036203,200.0,-135.375643,-252.223923,-0.875393,82.240433
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",8135600,0.035306,200.0,-199.731614,-259.331542,-119.55183,58.593319
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",8137800,0.034816,200.0,-162.714259,-243.076803,-118.612544,53.776339
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",8140000,0.03518,200.0,-123.931666,-245.48471,-0.499858,73.284763
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",8142200,0.035386,200.0,-195.873894,-370.892507,-117.545127,88.722973
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",8144400,0.038014,200.0,-199.748604,-358.358878,-1.148697,94.78078
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",8146600,0.036786,200.0,-160.633084,-371.735533,-4.248163,94.767221
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",8148800,0.035136,200.0,-145.585657,-351.878269,-1.146819,98.42413
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",8151000,0.03517,200.0,-130.53892,-236.551675,-0.75601,58.97921
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",8153200,0.035226,200.0,-164.233728,-347.661584,-120.791379,71.672096
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",8155400,0.03498,200.0,-156.494951,-250.896462,-120.134485,49.947247
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",8157600,0.037409,200.0,-145.541901,-342.598925,-0.559669,99.824007
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",8159800,0.037401,200.0,-191.362467,-388.012566,-114.895465,85.26644
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",8162000,0.035186,200.0,-113.138324,-249.250558,-0.797382,63.846857
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",8164200,0.035057,200.0,-149.234734,-289.180987,-4.088814,74.347774
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",8166400,0.034948,200.0,-113.632643,-256.44494,-0.994419,84.479779
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",8168600,0.03496,200.0,-137.333741,-377.067518,-1.688676,113.453943
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",8170800,0.036459,200.0,-105.756032,-273.418295,-1.005067,91.129022
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",8173000,0.037988,200.0,-188.029034,-349.592601,-1.192522,93.324989
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",8175200,0.035067,200.0,-132.373151,-340.241555,-0.725961,90.970635
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",8177400,0.035038,200.0,-214.514151,-351.406835,-2.99952,91.849844
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",8179600,0.035023,200.0,-134.092254,-359.194487,-0.628288,95.553257
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",8181800,0.035252,200.0,-131.192473,-243.0101,-3.219935,61.96546
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",8184000,0.035511,200.0,-213.984947,-328.714571,-116.353818,74.243858
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",8186200,0.038763,200.0,-131.581729,-331.951821,-0.66408,102.029542
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",8188400,0.035795,200.0,-133.3084,-247.415337,-0.567297,96.529574
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",8190600,0.035516,200.0,-132.47776,-348.51509,-0.799635,92.03237
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",8192800,0.035329,200.0,-121.611245,-241.792922,-0.517975,72.745253
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",8195000,0.034998,200.0,-174.667854,-251.470457,-114.325368,59.367915
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",8197200,0.035435,200.0,-146.160352,-253.67306,-0.782039,88.694829
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",8199400,0.037865,200.0,-167.58309,-262.942459,-116.650748,57.57944
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",8201600,0.036677,200.0,-188.059462,-365.044802,-0.612478,102.498327
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",8203800,0.035242,200.0,-187.103359,-344.214018,-115.016471,74.083785
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",8206000,0.03506,200.0,-169.413934,-254.305192,-119.948673,59.809978
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",8208200,0.035428,200.0,-171.641978,-346.717328,-115.79713,84.262768
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",8210400,0.035073,200.0,-148.183824,-246.215855,-120.241253,43.945194
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",8212600,0.037044,200.0,-132.110667,-358.997525,-0.671888,93.732644
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",8214800,0.037821,200.0,-149.543257,-289.476938,-1.730593,76.709552
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",8217000,0.035174,200.0,-146.518723,-239.246897,-1.121221,65.705212
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",8219200,0.035123,200.0,-165.606135,-336.329312,-113.163296,76.697633
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",8221400,0.035137,200.0,-120.860328,-235.859412,-0.995333,70.850575
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",8223600,0.035265,200.0,-111.775918,-373.680663,-0.595952,97.79011
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",8225800,0.0362,200.0,-175.941537,-250.423973,-114.350632,58.291577
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",8228000,0.038174,200.0,-133.575197,-247.601038,-1.387228,79.801421
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",8230200,0.035453,200.0,-155.416632,-321.385963,-1.840017,88.115108
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",8232400,0.035268,200.0,-110.813521,-241.89849,-0.519442,79.900212
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",8234600,0.035315,200.0,-173.249981,-310.487993,-1.273557,112.493497
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",8236800,0.035125,200.0,-151.071694,-377.350355,-0.581228,112.805061
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",8239000,0.035611,200.0,-99.839339,-235.28286,-1.098005,68.290713
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",8241200,0.038197,200.0,-163.190191,-325.382984,-0.563563,101.567559
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",8243400,0.035956,200.0,-100.525141,-247.232717,-0.648728,86.228125
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",8245600,0.034897,200.0,-165.211615,-334.236923,-0.569171,101.05542
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",8247800,0.035142,200.0,-137.163008,-379.218339,-2.282887,101.802703
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",8250000,0.035829,200.0,-181.041586,-369.581491,-0.629624,111.777753
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",8252200,0.035188,200.0,-154.634105,-246.581999,-1.091575,90.288204
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",8254400,0.038107,200.0,-185.595462,-263.859714,-126.430806,61.762539
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",8256600,0.036611,200.0,-166.338418,-371.556546,-0.550213,93.64349
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",8258800,0.035189,200.0,-188.051699,-251.626438,-1.890663,76.599737
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",8261000,0.035307,200.0,-123.548997,-242.082579,-0.763557,51.637204
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",8263200,0.035218,200.0,-189.690596,-381.406788,-114.940446,96.722238
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",8265400,0.035148,200.0,-161.406283,-291.283713,-0.68815,80.544089
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",8267600,0.038884,200.0,-139.113995,-308.158373,-0.495995,103.279515
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",8269800,0.036991,200.0,-111.676055,-254.677745,-0.41505,81.818002
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",8272000,0.035428,200.0,-170.124942,-255.782959,-1.308488,79.067624
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",8274200,0.035033,200.0,-143.817036,-246.681545,-0.800729,69.852419
